COUNTRY,TITLE,DESC,DATE,SECTOR,THTYPE,NOTE,NOTE2,YEAR,,,,
US,Alabama police officer indicted for ID theft,"Bradley Howard Pemberton, 41, a sergeant with the Montgomery Police Department (_„ñMPD_„ù), was indicted recently on federal wire fraud and identity theft charges, according to an announcement by Leura G. Canary, United States Attorney. The indictment alleges that through his position with MPD, Pemberton was authorized to access the Law Enforcement Tactical System (&#8220;LETS&#8221;), which <a href='https://www.databreaches.net/alabama-police-officer-indicted-for-id-theft/' class='excerpt-more'>[...]</a>","Sat, 26 Feb 2011 15:50:00 +0000",Breach Incidents,Government Sector,ID Theft,Insider,2011,,,,
UK,UK: Computer with details of hundreds of children stolen in youth club burglary,"_„æA computer containing the names, ages, addresses and medical conditions of hundreds of children has been stolen in a raid on a youth club.Details of up to 700 youths are stored on the computer belonging to Sparks Project in Courtway Road, Orchard Park, north Hull. Tony Fee, who launched the youth project in 2006, has <a href='https://www.databreaches.net/uk-computer-with-details-of-hundreds-of-children-stolen-in-youth-club-burglary/' class='excerpt-more'>[...]</a>","Sat, 26 Feb 2011 15:49:49 +0000",Breach Incidents,Miscellaneous,,Theft,2011,,,,
UK,UK: Computer with details of hundreds of children stolen in youth club burglary,"?A computer containing the names, ages, addresses and medical conditions of hundreds of children has been stolen in a raid on a youth club.Details of up to 700 youths are stored on the computer belonging to Sparks Project in Courtway Road, Orchard Park, north Hull. Tony Fee, who launched the youth project in 2006, has <a href='https://www.databreaches.net/uk-computer-with-details-of-hundreds-of-children-stolen-in-youth-club-burglary-2/' class='excerpt-more'>[...]</a>","Sat, 26 Feb 2011 14:03:44 +0000",Health Data,,,,2011,,,,
Non-US,A Novel Data Security Law Proposed in Colorado,"David Navetta discusses a proposed law in Colorado, HB 11-1225: Regulation is achieved via the _„ñcarrot_„ù or the _„ñstick_„ù (and sometimes both). This is true in the information security context as well. For example, to incentivize encryption of personal information, breach notice laws use a stick: those that fail to encrypt may have to provide <a href='https://www.databreaches.net/a-novel-data-security-law-proposed-in-colorado/' class='excerpt-more'>[...]</a>","Sat, 26 Feb 2011 01:34:59 +0000",Breach Laws,,,,2011,,,,
US,AL: Pair busted with bag of credit cards,"David Goodwin reports on the arrest of two low-tech ID thieves in Alabama: Rogers said he worked with Montgomery police to execute a search of Cudjoe_„_s home, where they found a potato chip bag containing 12 credit cards, none in their name, he said. He also found lists of the names, dates of birth and <a href='https://www.databreaches.net/al-pair-busted-with-bag-of-credit-cards/' class='excerpt-more'>[...]</a>","Fri, 25 Feb 2011 17:19:33 +0000",Breach Incidents,ID Theft,Theft,,2011,,,,
UK,UK: Imperial College Dept. of Computing in IT Security Breach,"The Department of Computing has found itself the subject of a &#8220;security breach&#8221;, and Imperial College&#8217;s ICT department is taking &#8220;precautionary&#8221; action to prevent malicious access to user accounts. An email to all students and staff within the department informed students that there had been &#8220;a root level compromise was discovered on the main shell <a href='https://www.databreaches.net/uk-imperial-college-dept-of-computing-in-it-security-breach/' class='excerpt-more'>[...]</a>","Fri, 25 Feb 2011 16:56:55 +0000",Breach Incidents,Education Sector,Hack,,2011,,,,
US,WA: Wenatchee Valley College notifies former students of data breach,"Rachel Schleif reports on another breach that occurred in the context of responding to a public records request: Wenatchee Valley College accidentally released Social Security numbers of students who attended classes there 10 years ago. The college sent letters of apology to more than 3,800 former students Monday, and urged them to place fraud alerts <a href='https://www.databreaches.net/wa-wenatchee-valley-college-notifies-former-students-of-data-breach/' class='excerpt-more'>[...]</a>","Thu, 31 Mar 2011 23:38:59 +0000",Breach Incidents,Education Sector,Exposure,Paper,2011,,,,
US,Army suicide prevention efforts raising privacy concerns,"Greg Zoroya reports: An Army effort to reduce suicides by sharing more of soldiers&#8217; personal therapy information with squad, platoon or company leaders _„î even in cases where there is no threat of self-harm _„î is pushing the limit of privacy laws, say civilian experts on medical records restrictions. Soldiers may be discouraged from seeking <a href='https://www.databreaches.net/army-suicide-prevention-efforts-raising-privacy-concerns/' class='excerpt-more'>[...]</a>","Thu, 31 Mar 2011 23:13:02 +0000",Uncategorized,,,,2011,,,,
US,AHF: Breach of Porn Actors_„_ Data Reveals Failure of AIM Clinic Testing Model,"The following is a press release from AHF: After over 12,000 current and former adult film performers who tested for HIV and other STDs at the Adult Industry Medical Healthcare Foundation_„_s (AIM) HIV Testing Clinic in Sherman Oaks had their privacy breached when their personal data collected from AIM was published illegally on a Wiki-leaks <a href='https://www.databreaches.net/ahf-breach-of-porn-actors-data-reveals-failure-of-aim-clinic-testing-model/' class='excerpt-more'>[...]</a>","Thu, 31 Mar 2011 23:00:35 +0000",Health Data,,,,2011,,,,
US,"When it comes to compiling breaches, more is better","As announced by the good folks at DataLossDB.org today, I&#8217;ve agreed to work with them in terms of maintaining and developing their database. DataBreaches.net and PHIprivacy.net will continue as they always have, but expect to see more breaches show up in DataLossDB in a timely fashion and expect to see more backfilling over time and <a href='https://www.databreaches.net/when-it-comes-to-compiling-breaches-more-is-better/' class='excerpt-more'>[...]</a>","Thu, 31 Mar 2011 16:32:53 +0000",Of Note,Uncategorized,,,2011,,,,
UK,UK: Lancashire Police officers dismissed for breaching data laws,"The residents of Lancashire, like most people in Britain, hope that the police are there to protect them. So they will be shocked and disappointed today to find out that dozens of police have been using police equipment to spy on their partners and neighbours for the last three years. There were a total of <a href='https://www.databreaches.net/uk-lancashire-police-officers-dismissed-for-breaching-data-laws/' class='excerpt-more'>[...]</a>","Thu, 31 Mar 2011 16:20:01 +0000",Breach Incidents,Commentaries and Analyses,Government Sector,,2011,,,,
US,(update) More EMU Students May Have Had IDs Stolen In Data Breach,"CBS Detroit alerts us to an update on the Eastern Michigan University breach reported earlier this month. From EMU&#8217;s web site, an updated post today: March 31, 2011: to EMU Students: Students: Please Read This Message And Contact Us (734-487-1357) If You Believe You May Have Been a Victim of the Fraud Described Below. We <a href='https://www.databreaches.net/update-more-emu-students-may-have-had-ids-stolen-in-data-breach/' class='excerpt-more'>[...]</a>","Thu, 31 Mar 2011 16:04:14 +0000",Breach Incidents,Education Sector,ID Theft,Insider,2011,,,,
US,IN: Sensitive information stolen from little league players,"Heather MacWilliams reports: Columbus, Ind._„î Employees of the Columbus Parks and Recreation Department worked late into the night Wednesday calling the parents of nearly 100 kids who&#8217;s most personal information is now in the hands of a complete stranger. It happened after little league manager Jeremy Hurd&#8217;s car was broken into while he was shopping <a href='https://www.databreaches.net/in-sensitive-information-stolen-from-little-league-players/' class='excerpt-more'>[...]</a>","Thu, 31 Mar 2011 15:36:12 +0000",Breach Incidents,Miscellaneous,Paper,Theft,2011,,,,
US,ME: Hackers breach bank_„_s online system,"Keith Edwards reports: Kennebec Savings Bank&#8217;s online banking system was infiltrated by an outside party and bank officials are working with a team of computer forensics experts to find out which customers may have been affected and what information may have been accessed. Bank officials said there was no unauthorized access to customer funds, Social <a href='https://www.databreaches.net/me-hackers-breach-banks-online-system/' class='excerpt-more'>[...]</a>","Thu, 31 Mar 2011 11:31:49 +0000",Breach Incidents,Financial Sector,Malware,,2011,,,,
US,"Failure to encrypt portable devices inexcusable, say analysts","Following the report earlier this week that a laptop containing 13,000 BP claimants&#8217; personal data was missing, Jaikumar Vijayan reports that data breaches involving unencrypted laptops and portable drives continues at inexcusably high rates: The company is only the latest in a long list of organizations that have made similar announcements over the past several <a href='https://www.databreaches.net/failure-to-encrypt-portable-devices-inexcusable-say-analysts/' class='excerpt-more'>[...]</a>","Thu, 31 Mar 2011 11:06:19 +0000",Commentaries and Analyses,,,,2011,,,,
US,"Clarksburg VA Medical Center patient list left in car for months, but not to worry, VA says","Cassie Shaner reports: A list of names and Social Security numbers for about 1,450 veterans with upcoming appointments at the Clarksburg VA Medical Center was mistakenly left in a government vehicle for a few months, officials said Tuesday. They said there&#8217;s no reason to believe the information was compromised, however. [&#8230;] Beiler said a female <a href='https://www.databreaches.net/clarksburg-va-medical-center-patient-list-left-in-car-for-months-but-not-to-worry-va-says/' class='excerpt-more'>[...]</a>","Wed, 30 Mar 2011 23:57:43 +0000",Exposure,Government Sector,Health Data,Lost or Missing,2011,,,,
US,Texas state employees sue Comptroller over recent security breach,Terry Baynes reports: A public school teacher sued the Texas Comptroller&#8217;s Office on behalf of 3.5 million current and former state employees after the comptroller posted the employees&#8217; private information on its public website. The class-action lawsuit was filed in Houston federal court on Friday. It accuses the state agency of inflicting financial and emotional <a href='https://www.databreaches.net/texas-state-employees-sue-comptroller-over-recent-security-breach/' class='excerpt-more'>[...]</a>,"Fri, 29 Apr 2011 23:57:17 +0000",Breach Incidents,Exposure,Government Sector,,2011,,,,
US,"Taipei demands answers from Sony, threatens fines","Ralph Jennings reports: The city of Taipei is demanding that Sony provide details about any leak of PlayStation Network user data following an intrusion last week or face fines. As pressure mounts internationally against Sony over the failure of its PlayStation Network online gaming service, the Taiwan capital&#8217;s Law and Regulation Commission said late on <a href='https://www.databreaches.net/taipei-demands-answers-from-sony-threatens-fines/' class='excerpt-more'>[...]</a>","Fri, 29 Apr 2011 23:04:33 +0000",Breach Incidents,Business Sector,Hack,,2011,,,,
